,payloads,length,nonprintable_keywords,special_chars,punctuation_chars,js_events,html_tags,sql_keywords,percentage_count,spaces_count,is_malicious
9895,Uptown Funk,11,0,0,0,0,0,0,0,1,0
9896,Thinking Out Loud,17,0,0,0,0,0,9,0,2,0
9897,New York Mets,13,0,0,0,0,0,0,0,2,0
9898,Toronto Blue Jays,17,0,0,0,0,0,0,0,2,0
9899,Chicago Cubs,12,0,0,0,0,0,0,0,1,0
9900,Golden State Warriors,21,0,0,0,0,0,2,0,2,0
9901,Tampa Bay Lightning,19,0,0,0,0,0,0,0,2,0
9902,Flu,3,0,0,0,0,0,0,0,0,0
9903,Gallbladder Infection,21,0,0,0,0,0,0,0,1,0
9904,Measles,7,0,0,0,0,0,0,0,0,0
9905,Listeria,8,0,0,0,0,0,0,0,0,0
9906,Sinus Infection,15,0,0,0,0,0,0,0,1,0
9907,What to pack for Cancun?,24,0,1,1,0,0,15,0,4,0
9908,Where is Disneyland?,20,0,1,1,0,0,15,0,2,0
9909,What airport is ORD?,20,0,1,1,0,0,13,0,3,0
9910,When is whale watching season in San Diego?,43,0,1,1,0,0,93,0,7,0
9911,What is a boutique hotel?,25,0,1,1,0,0,192,0,4,0
9912,Better Call Saul,16,0,0,0,0,0,2,0,2,0
9913,Jessica Jones,13,0,0,0,0,0,0,0,1,0
9914,Fear the Walking Dead,21,0,0,0,0,0,2,0,3,0
9915,Empire,6,0,0,0,0,0,0,0,0,0
9916,American Horror Story: Hotel,28,0,1,1,0,0,0,0,3,0
9917,Agar.io,7,0,1,1,0,0,0,0,0,0
9918,Fallout 4,9,0,0,0,0,0,2,0,1,0
9919,Mortal Kombat X,15,0,0,0,0,0,22,0,2,0
9920,Call of Duty: Black Ops III,27,0,1,1,0,0,4,0,5,0
9921,Star Wars Battlefront,21,0,0,0,0,0,1,0,2,0
9922,What is 0 divided by 0?,23,0,1,1,0,0,15,0,5,0
9923,What is Ashley Madison?,23,0,1,1,0,0,13,0,3,0
9924,What is a Buckeye?,18,0,1,1,0,0,192,0,3,0
9925,What is the Charlie Charlie Challenge?,38,0,1,1,0,0,15,0,5,0
9926,What is a Lunar Eclipse?,24,0,1,1,0,0,192,0,4,0
9927,Minnesota Lynx,14,0,0,0,0,0,0,0,1,0
9928,New York Liberty,16,0,0,0,0,0,0,0,2,0
9929,Chicago Sky,11,0,0,0,0,0,0,0,1,0
9930,Phoenix Mercury,15,0,0,0,0,0,0,0,1,0
9931,Indiana Fever,13,0,0,0,0,0,0,0,1,0
9932,Alex Morgan,11,0,0,0,0,0,0,0,1,0
9933,Hope Solo,9,0,0,0,0,0,0,0,1,0
9934,Carli Lloyd,11,0,0,0,0,0,0,0,1,0
9935,Abby Wambach,12,0,0,0,0,0,0,0,1,0
9936,Megan Rapinoe,13,0,0,0,0,0,0,0,1,0
9937,Yoga with Adriene,17,0,0,0,0,0,2,0,2,0
9938,Yoga Challenge,14,0,0,0,0,0,0,0,1,0
9939,21 Day Fix,10,0,0,0,0,0,4,0,2,0
9940,Crossfit,8,0,0,0,0,0,0,0,0,0
9941,Team Beachbody,14,0,0,0,0,0,0,0,1,0
9942,Inumet,6,0,0,0,0,0,0,0,0,0
9943,Ana Nahum,9,0,0,0,0,0,1,0,1,0
9944,Esperanza mia,13,0,0,0,0,0,0,0,1,0
9945,Corte electoral Uruguay,23,0,0,0,0,0,0,0,2,0
9946,How Old net,11,0,0,0,0,0,1,0,2,0
9947,Furious 7,9,0,0,0,0,0,0,0,1,0
9948,Maldives,8,0,0,0,0,0,0,0,0,0
9949,IS,2,0,0,0,0,0,13,0,0,0
9950,Paris,5,0,0,0,0,0,0,0,0,0
9951,Pluto,5,0,0,0,0,0,0,0,0,0
9952,DJ Trang Moon,13,0,0,0,0,0,0,0,2,0
9953,Midu,4,0,0,0,0,0,0,0,0,0
9954,Paul Walker,11,0,0,0,0,0,0,0,1,0
9955,DJ Soda,7,0,0,0,0,0,0,0,1,0
9956,Furious 7,9,0,0,0,0,0,0,0,1,0
9957,School 2015,11,0,0,0,0,0,0,0,1,0
9958,Copa America 2015,17,0,0,0,0,0,0,0,2,0
9959,SEA Games,9,0,0,0,0,0,0,0,1,0
9960,Wimbledon 2015,14,0,0,0,0,0,0,0,1,0
9961,iPhone 7,8,0,0,0,0,0,0,0,1,0
9962,Donald Trump,12,0,0,0,0,0,0,0,1,0
9963,Prince,6,0,0,0,0,0,0,0,0,0
9964,Powerball,9,0,0,0,0,0,0,0,0,0
9965,US Election,11,0,0,0,0,0,10,0,1,0
9966,Olympics,8,0,0,0,0,0,0,0,0,0
9967,Brexit,6,0,0,0,0,0,0,0,0,0
9968,Orlando Shooting,16,0,0,0,0,0,0,0,1,0
9969,Zika Virus,10,0,0,0,0,0,0,0,1,0
9970,Donald Trump,12,0,0,0,0,0,0,0,1,0
9971,Hillary Clinton,15,0,0,0,0,0,0,0,1,0
9972,Michael Phelps,14,0,0,0,0,0,0,0,1,0
9973,Melania Trump,13,0,0,0,0,0,0,0,1,0
9974,Simone Biles,12,0,0,0,0,0,0,0,1,0
9975,iPhone 7,8,0,0,0,0,0,0,0,1,0
9976,Freedom 251,11,0,0,0,0,0,0,0,1,0
9977,iPhone SE,9,0,0,0,0,0,41,0,1,0
9978,iPhone 6S,9,0,0,0,0,0,0,0,1,0
9979,Google Pixel,12,0,0,0,0,0,0,0,1,0
9980,Rio Olympics,12,0,0,0,0,0,3,0,1,0
9981,World Series,12,0,0,0,0,0,0,0,1,0
9982,Tour de France,14,0,0,0,0,0,28,0,2,0
9983,Wimbledon,9,0,0,0,0,0,0,0,0,0
9984,Australian Open,15,0,0,0,0,0,1,0,1,0
9985,Prince,6,0,0,0,0,0,0,0,0,0
9986,David Bowie,11,0,0,0,0,0,0,0,1,0
9987,Christina Grimmie,17,0,0,0,0,0,0,0,1,0
9988,Alan Rickman,12,0,0,0,0,0,0,0,1,0
9989,Muhammad Ali,12,0,0,0,0,0,1,0,1,0
9990,Deadpool,8,0,0,0,0,0,0,0,0,0
9991,Suicide Squad,13,0,0,0,0,0,0,0,1,0
9992,The Revenant,12,0,0,0,0,0,2,0,1,0
9993,Captain America Civil War,25,0,0,0,0,0,2,0,3,0
9994,Batman v Superman,17,0,0,0,0,0,32,0,2,0
9995,Kesha,5,0,0,0,0,0,0,0,0,0
9996,Creed,5,0,0,0,0,0,0,0,0,0
9997,Stranger Things,15,0,0,0,0,0,0,0,1,0
9998,Westworld,9,0,0,0,0,0,0,0,0,0
9999,Luke Cage,9,0,0,0,0,0,0,0,1,0
10000,Game of Thrones,15,0,0,0,0,0,2,0,2,0
10001,Black Mirror,12,0,0,0,0,0,0,0,1,0
10002,Slither.io,10,0,1,1,0,0,0,0,0,0
10003,Elecciones EE.UU.,17,0,2,2,0,0,0,0,1,0
10004,Chapecoense,11,0,0,0,0,0,0,0,0,0
10005,Cyber Monday 2016,17,0,0,0,0,0,0,0,2,0
10006,Premios Oscar 2016,18,0,0,0,0,0,0,0,2,0
10007,Donald Trump,12,0,0,0,0,0,0,0,1,0
10008,Luisana Lopilato,16,0,0,0,0,0,0,0,1,0
10009,Pampita,7,0,0,0,0,0,0,0,0,0
10010,Alan Rickman,12,0,0,0,0,0,0,0,1,0
10011,Marina Joyce,12,0,0,0,0,0,0,0,1,0
10012,Michael Phelps,14,0,0,0,0,0,0,0,1,0
10013,Andy Murray,11,0,0,0,0,0,0,0,1,0
10014,Simone Biles,12,0,0,0,0,0,0,0,1,0
10015,Los jaguares,12,0,0,0,0,0,2,0,1,0
10016,Dakar 2016,10,0,0,0,0,0,0,0,1,0
10017,Copa Davis,10,0,0,0,0,0,0,0,1,0
10018,Eurocopa,8,0,0,0,0,0,0,0,0,0
10019,David Bowie,11,0,0,0,0,0,0,0,1,0
10020,Prince,6,0,0,0,0,0,0,0,0,0
10021,Juan Gabriel,12,0,0,0,0,0,0,0,1,0
10022,Gilda,5,0,0,0,0,0,0,0,0,0
10023,"Gilda, No me arrepiento de este amor",36,0,1,1,0,0,58,0,6,0
10024,Deadpool,8,0,0,0,0,0,0,0,0,0
10025,El conjuro 2,12,0,0,0,0,0,11,0,2,0
10026,Batman vs Superman,18,0,0,0,0,0,0,0,2,0
10027,Gran Hermano 2016,17,0,0,0,0,0,2,0,2,0
10028,Soy Luna,8,0,0,0,0,0,0,0,1,0
10029,Stranger Things,15,0,0,0,0,0,0,0,1,0
10030,Los ricos no piden permiso,26,0,0,0,0,0,10,0,4,0
10031,Slither.io,10,0,1,1,0,0,0,0,0,0
10032,Simsimi,7,0,0,0,0,0,0,0,0,0
10033,Atari Breakout,14,0,0,0,0,0,0,0,1,0
10034,Diep.io,7,0,1,1,0,0,0,0,0,0
10035,US election,11,0,0,0,0,0,10,0,1,0
10036,Olympics,8,0,0,0,0,0,0,0,0,0
10037,Census,6,0,0,0,0,0,0,0,0,0
10038,Euro 2016,9,0,0,0,0,0,0,0,1,0
10039,Australian Open 2016,20,0,0,0,0,0,1,0,2,0
10040,US election,11,0,0,0,0,0,10,0,1,0
10041,Census,6,0,0,0,0,0,0,0,0,0
10042,Pokemon Go,10,0,0,0,0,0,2,0,1,0
10043,Total solar eclipse,19,0,0,0,0,0,0,0,2,0
10044,Oscars 2016,11,0,0,0,0,0,0,0,1,0
10045,Mitchell Pearce,15,0,0,0,0,0,0,0,1,0
10046,Molly Meldrum,13,0,0,0,0,0,0,0,1,0
10047,Tara Brown,10,0,0,0,0,0,0,0,1,0
10048,Pauline Hanson,14,0,0,0,0,0,0,0,1,0
10049,Mel McLaughlin,14,0,0,0,0,0,0,0,1,0
10050,Donald Trump,12,0,0,0,0,0,0,0,1,0
10051,Hillary Clinton,15,0,0,0,0,0,0,0,1,0
10052,Conor McGregor,14,0,0,0,0,0,0,0,1,0
10053,Steven Avery,12,0,0,0,0,0,0,0,1,0
10054,Melania Trump,13,0,0,0,0,0,0,0,1,0
10055,David Bowie,11,0,0,0,0,0,0,0,1,0
10056,Prince,6,0,0,0,0,0,0,0,0,0
10057,Alan Rickman,12,0,0,0,0,0,0,0,1,0
10058,Muhammad Ali,12,0,0,0,0,0,1,0,1,0
10059,Christina Grimmie,17,0,0,0,0,0,0,0,1,0
10060,Olympics,8,0,0,0,0,0,0,0,0,0
10061,Euro 2016,9,0,0,0,0,0,0,0,1,0
10062,Australian Open 2016,20,0,0,0,0,0,1,0,2,0
10063,Melbourne Cup 2016,18,0,0,0,0,0,0,0,2,0
10064,UFC 205,7,0,0,0,0,0,0,0,1,0
10065,Uefa Euro 2016,14,0,0,0,0,0,0,0,2,0
10066,Pokemon Go,10,0,0,0,0,0,2,0,1,0
10067,David Bowie,11,0,0,0,0,0,0,0,1,0
10068,Hannes Arch,11,0,0,0,0,0,3,0,1,0
10069,US Wahl,7,0,0,0,0,0,10,0,1,0
10070,Terroranschlag Nizza,20,0,0,0,0,0,0,0,1,0
10071,Donald Trump,12,0,0,0,0,0,0,0,1,0
10072,Alexander Van der Bellen,24,0,0,0,0,0,2,0,3,0
10073,Norbert Hofer,13,0,0,0,0,0,0,0,1,0
10074,Hillary Clinton,15,0,0,0,0,0,0,0,1,0
10075,Christian Kern,14,0,0,0,0,0,0,0,1,0
10076,Ceta,4,0,0,0,0,0,0,0,0,0
10077,Wahlkarte beantragen,20,0,0,0,0,0,0,0,1,0
10078,Lapo Elkann,11,0,0,0,0,0,0,0,1,0
10079,Panama Papers,13,0,0,0,0,0,0,0,1,0
10080,David Bowie,11,0,0,0,0,0,0,0,1,0
10081,Hannes Arch,11,0,0,0,0,0,3,0,1,0
10082,Prince,6,0,0,0,0,0,0,0,0,0
10083,Bud Spencer,11,0,0,0,0,0,0,0,1,0
10084,Alan Rickman,12,0,0,0,0,0,0,0,1,0
10085,Eurovision Song Contest,23,0,0,0,0,0,0,0,2,0
10086,Oscar Verleihung,16,0,0,0,0,0,0,0,1,0
10087,Donauinselfest,14,0,0,0,0,0,0,0,0,0
10088,Air Power,9,0,0,0,0,0,0,0,1,0
10089,Lange Nacht der Forschung,25,0,0,0,0,0,2,0,3,0
10090,Seiler & Speer,14,0,1,1,0,0,0,0,2,0
10091,Dominic Thiem,13,0,0,0,0,0,0,0,1,0
10092,Jazz Gitti,10,0,0,0,0,0,0,0,1,0
10093,Marko Arnautovic,16,0,0,0,0,0,0,0,1,0
10094,ist Ceta?,9,0,1,1,0,0,6,0,1,0
10095,ist Klimawandel?,16,0,1,1,0,0,6,0,1,0
10096,macht man wenn man Schluckauf hat?,34,0,1,1,0,0,0,0,5,0
10097,tun meine Frau hat einen anderen,32,0,0,0,0,0,0,0,5,0
10098,bedeutet Migration?,19,0,1,1,0,0,0,0,1,0
10099,wird das Wetter morgen?,23,0,1,1,0,0,0,0,3,0
10100,weit ist es nach Hause?,23,0,1,1,0,0,38,0,4,0
10101,schnell heiraten am Standesamt?,31,0,1,1,0,0,9,0,3,0
10102,geht UNO?,9,0,1,1,0,0,0,0,1,0
10103,wird man Synchronsprecher und wo kann man sich bewerben?,56,0,1,1,0,0,5,0,8,0
10104,SSC result 2016,15,0,0,0,0,0,2,0,2,0
10105,Euro 2016,9,0,0,0,0,0,0,0,1,0
10106,BPL 2016,8,0,0,0,0,0,0,0,1,0
10107,HSC result 2016 bd,18,0,0,0,0,0,2,0,3,0
10108,Copa America 2016,17,0,0,0,0,0,0,0,2,0
10109,Donald Trump,12,0,0,0,0,0,0,0,1,0
10110,Melania Trump,13,0,0,0,0,0,0,0,1,0
10111,Hillary Clinton,15,0,0,0,0,0,0,0,1,0
10112,Mustafizur Rahman,17,0,0,0,0,0,0,0,1,0
10113,Mashrafe bin Mortaza,20,0,0,0,0,0,3,0,2,0
10114,Pokemon Go-rage,15,0,1,1,0,0,0,0,1,0
10115,Brexit,6,0,0,0,0,0,0,0,0,0
10116,Aanslagen in Brussel / attentats Bruxelles,42,0,1,1,0,0,77,0,5,0
10117,Salah Abdeslam,14,0,0,0,0,0,0,0,1,0
10118,Laura Tesoro,12,0,0,0,0,0,0,0,1,0
10119,Toots Thielemans,16,0,0,0,0,0,0,0,1,0
10120,Eddy Wally,10,0,0,0,0,0,0,0,1,0
10121,Michel Van Den Brande,21,0,0,0,0,0,1,0,3,0
10122,David Bowie,11,0,0,0,0,0,0,0,1,0
10123,Donald Trump,12,0,0,0,0,0,0,0,1,0
10124,Prince,6,0,0,0,0,0,0,0,0,0
10125,Melania Trump,13,0,0,0,0,0,0,0,1,0
10126,Leonard Cohen,13,0,0,0,0,0,0,0,1,0
10127,Nettoyer des moules,19,0,0,0,0,0,5,0,2,0
10128,Evaluer un album de tintin,26,0,0,0,0,0,41,0,4,0
10129,Activer javascript,18,0,0,0,0,0,0,0,1,0
10130,Le CETA,7,0,0,0,0,0,32,0,1,0
10131,La redevance diabolo,20,0,0,0,0,0,15,0,2,0
10132,Unalome,7,0,0,0,0,0,0,0,0,0
10133,Donald Trump,12,0,0,0,0,0,0,0,1,0
10134,Hillary Clinton,15,0,0,0,0,0,0,0,1,0
10135,Bernie Sanders,14,0,0,0,0,0,0,0,1,0
10136,Fidel Castro,12,0,0,0,0,0,0,0,1,0
10137,Boris Johnson,13,0,0,0,0,0,0,0,1,0
10138,Secret Story 10,15,0,0,0,0,0,0,0,2,0
10139,Temptation Island,17,0,0,0,0,0,0,0,1,0
10140,De Mol,6,0,0,0,0,0,28,0,1,0
10141,Stranger Things,15,0,0,0,0,0,0,0,1,0
10142,Callboys,8,0,0,0,0,0,0,0,0,0
10143,Pokemon Go,10,0,0,0,0,0,2,0,1,0
10144,Turbo beleggen,14,0,0,0,0,0,0,0,1,0
10145,Amerikaanse verkiezingen,24,0,0,0,0,0,0,0,1,0
10146,Garagepoort,11,0,0,0,0,0,0,0,0,0
10147,De mol,6,0,0,0,0,0,28,0,1,0
10148,Je brutoloon deel 6,19,0,0,0,0,0,0,0,3,0
10149,Een persoonsvorm,16,0,0,0,0,0,2,0,1,0
10150,Narcisme,8,0,0,0,0,0,0,0,0,0
10151,Nierfibrose,11,0,0,0,0,0,0,0,0,0
10152,Bristlr,7,0,0,0,0,0,0,0,0,0
10153,Pokemon GO,10,0,0,0,0,0,2,0,1,0
10154,Big Brother Brasil,18,0,0,0,0,0,2,0,2,0
10155,Chapecoense,11,0,0,0,0,0,0,0,0,0
10156,Dennis e Mc's Nandinho & Nego Bam,33,0,2,2,0,0,267,0,6,0
10157,MC Bin Laden,12,0,0,0,0,0,3,0,2,0
10158,Banda Vingadora,15,0,0,0,0,0,0,0,1,0
10159,Lula,4,0,0,0,0,0,0,0,0,0
10160,Ana Hickmann,12,0,0,0,0,0,1,0,1,0
10161,David Bowie,11,0,0,0,0,0,0,0,1,0
10162,Donald Trump,12,0,0,0,0,0,0,0,1,0
10163,Fernanda Gentil,15,0,0,0,0,0,0,0,1,0
10164,Alexandre Borges,16,0,0,0,0,0,0,0,1,0
10165,Leonardo DiCaprio,17,0,0,0,0,0,0,0,1,0
10166,Paulo Zulu,10,0,0,0,0,0,0,0,1,0
10167,Alan Rickman,12,0,0,0,0,0,0,0,1,0
10168,Guilherme Karan,15,0,0,0,0,0,0,0,1,0
10169,Camila Pitanga,14,0,0,0,0,0,0,0,1,0
10170,Larissa Manoela,15,0,0,0,0,0,0,0,1,0
10171,Monica Iozzi,12,0,0,0,0,0,0,0,1,0
10172,Munik Nunes,11,0,0,0,0,0,0,0,1,0
10173,Marion Cotillard,16,0,0,0,0,0,0,0,1,0
10174,amoeba,6,0,0,0,0,0,0,0,0,0
10175,crepioca,8,0,0,0,0,0,0,0,0,0
10176,bolo,4,0,0,0,0,0,0,0,0,0
10177,projeto de pesquisa,19,0,0,0,0,0,28,0,2,0
10178,Arthur Nory,11,0,0,0,0,0,0,0,1,0
10179,Ingrid Oliveira,15,0,0,0,0,0,0,0,1,0
10180,Michael Phelps,14,0,0,0,0,0,0,0,1,0
10181,Usain Bolt,10,0,0,0,0,0,0,0,1,0
10182,Jade Barbosa,12,0,0,0,0,0,0,0,1,0
10183,Deadpool,8,0,0,0,0,0,0,0,0,0
10184,Batman vs Superman,18,0,0,0,0,0,0,0,2,0
10185,Procurando Dory,15,0,0,0,0,0,0,0,1,0
10186,girls in the house,18,0,0,0,0,0,79,0,3,0
10187,A fazenda,9,0,0,0,0,0,179,0,1,0
10188,Enem,4,0,0,0,0,0,0,0,0,0
10189,Andrea Mello,12,0,0,0,0,0,0,0,1,0
10190,crush,5,0,0,0,0,0,0,0,0,0
10191,amor,4,0,0,0,0,0,0,0,0,0
10192,substantivo,11,0,0,0,0,0,0,0,0,0
10193,logradouro,10,0,0,0,0,0,0,0,0,0
10194,filosofia,9,0,0,0,0,0,0,0,0,0
10195,Geraldo Luiz saiu da record,27,0,0,0,0,0,12,0,4,0
10196,Monica Iozzi vai sair do Video Show,35,0,0,0,0,0,7,0,6,0
10197,o WhatsApp foi bloqueado,24,0,0,0,0,0,171,0,3,0
10198,Penny Oleksiak,14,0,0,0,0,0,0,0,1,0
10199,PK Subban,9,0,0,0,0,0,0,0,1,0
10200,Andre De Grasse,15,0,0,0,0,0,28,0,2,0
10201,Sidney Crosby,13,0,0,0,0,0,0,0,1,0
10202,Michael Saunders,16,0,0,0,0,0,0,0,1,0
10203,Rob Ford,8,0,0,0,0,0,0,0,1,0
10204,Kellie Leitch,13,0,0,0,0,0,0,0,1,0
10205,Brad Wall,9,0,0,0,0,0,0,0,1,0
10206,Doug Ford,9,0,0,0,0,0,0,0,1,0
10207,Kathleen Wynne,14,0,0,0,0,0,0,0,1,0
10208,Drake,5,0,0,0,0,0,0,0,0,0
10209,Gord Downie,11,0,0,0,0,0,0,0,1,0
10210,Leonard Cohen,13,0,0,0,0,0,0,0,1,0
10211,Penny Oleksiak,14,0,0,0,0,0,0,0,1,0
10212,Drake,5,0,0,0,0,0,0,0,0,0
10213,Rihanna,7,0,0,0,0,0,0,0,0,0
10214,Kanye West,10,0,0,0,0,0,0,0,1,0
10215,iPhone 7,8,0,0,0,0,0,0,0,1,0
10216,Samsung Galaxy S7,17,0,0,0,0,0,0,0,2,0
10217,Samsung Galaxy Note 7,21,0,0,0,0,0,0,0,3,0
10218,Google Pixel,12,0,0,0,0,0,0,0,1,0
10219,Nintendo Switch,15,0,0,0,0,0,0,0,1,0
10220,Alberta Economy,15,0,0,0,0,0,0,0,1,0
10221,Command Economy,15,0,0,0,0,0,0,0,1,0
10222,Donald Trump,12,0,0,0,0,0,0,0,1,0
10223,China Economy,13,0,0,0,0,0,0,0,1,0
10224,1920s Economy,13,0,0,0,0,0,0,0,1,0
10225,Drake,5,0,0,0,0,0,0,0,0,0
10226,Rihanna,7,0,0,0,0,0,0,0,0,0
10227,Kanye West,10,0,0,0,0,0,0,0,1,0
10228,Donald Trump,12,0,0,0,0,0,0,0,1,0
10229,US Election,11,0,0,0,0,0,10,0,1,0
10230,Zika Virus,10,0,0,0,0,0,0,0,1,0
10231,Olympics,8,0,0,0,0,0,0,0,0,0
10232,Fort McMurray Fire,18,0,0,0,0,0,0,0,2,0
10233,Donald Trump,12,0,0,0,0,0,0,0,1,0
10234,Toronto Raptors,15,0,0,0,0,0,0,0,1,0
10235,Fort McMurray Fire,18,0,0,0,0,0,0,0,2,0
10236,Prince,6,0,0,0,0,0,0,0,0,0
10237,Panda,5,0,0,0,0,0,0,0,0,0
10238,One Dance,9,0,0,0,0,0,3,0,1,0
10239,7 Years,7,0,0,0,0,0,0,0,1,0
10240,Work,4,0,0,0,0,0,1,0,0,0
10241,Stressed Out,12,0,0,0,0,0,9,0,1,0
10242,Hatchimals,10,0,0,0,0,0,0,0,0,0
10243,Trolls,6,0,0,0,0,0,0,0,0,0
10244,Baby Alive,10,0,0,0,0,0,0,0,1,0
10245,Num Noms,8,0,0,0,0,0,2,0,1,0
10246,Stranger Things,15,0,0,0,0,0,0,0,1,0
10247,Westworld,9,0,0,0,0,0,0,0,0,0
10248,Girlmore Girls,14,0,0,0,0,0,0,0,1,0
10249,Fuller House,12,0,0,0,0,0,0,0,1,0
10250,Luke Cage,9,0,0,0,0,0,0,0,1,0
10251,What is Brexit?,15,0,1,1,0,0,13,0,2,0
10252,What is Zika Virus?,19,0,1,1,0,0,13,0,3,0
10253,What is Microblading?,21,0,1,1,0,0,13,0,2,0
10254,What is Harambe?,16,0,1,1,0,0,13,0,2,0
10255,What is the Electoral College?,30,0,1,1,0,0,15,0,4,0
10256,Who is Harambe?,15,0,1,1,0,0,13,0,2,0
10257,Who is Ken Bone?,16,0,1,1,0,0,13,0,3,0
10258,Who is Ann Coulter?,19,0,1,1,0,0,13,0,3,0
10259,Who is the father of Bridget Jones' baby?,41,0,2,2,0,0,17,0,7,0
10260,Who is George Soros?,20,0,1,1,0,0,13,0,3,0
10261,Servel,6,0,0,0,0,0,0,0,0,0
10262,CyberMonday 2016,16,0,0,0,0,0,0,0,1,0
10263,Bono Marzo 2016,15,0,0,0,0,0,0,0,2,0
10264,Eurocopa,8,0,0,0,0,0,0,0,0,0
10265,Chile vs Colombia,17,0,0,0,0,0,0,0,2,0
10266,Chile vs Argentina,18,0,0,0,0,0,0,0,2,0
10267,Elecciones Municipales 2016,27,0,0,0,0,0,0,0,2,0
10268,Cambio de hora,14,0,0,0,0,0,28,0,2,0
10269,Fragata portuguesa,18,0,0,0,0,0,0,0,1,0
10270,Javiera Mena,12,0,0,0,0,0,0,0,1,0
10271,Lollapalooza 2016,17,0,0,0,0,0,0,0,1,0
10272,Lionel Ritchie,14,0,0,0,0,0,0,0,1,0
10273,Rick Astley,11,0,0,0,0,0,0,0,1,0
10274,Juan Gabriel,12,0,0,0,0,0,0,0,1,0
10275,David Bowie,11,0,0,0,0,0,0,0,1,0
10276,Prince,6,0,0,0,0,0,0,0,0,0
10277,Fidel Castro,12,0,0,0,0,0,0,0,1,0
10278,Alan Rickman,12,0,0,0,0,0,0,0,1,0
10279,Deadpool,8,0,0,0,0,0,0,0,0,0
10280,El Conjuro 2,12,0,0,0,0,0,11,0,2,0
10281,Yo antes de Ti,14,0,0,0,0,0,84,0,3,0
10282,Batman vs Superman,18,0,0,0,0,0,0,0,2,0
10283,Donald Trump,12,0,0,0,0,0,0,0,1,0
10284,Rafael Garay,12,0,0,0,0,0,0,0,1,0
10285,Bob Dylan,9,0,0,0,0,0,0,0,1,0
10286,Jorge Sampaoli,14,0,0,0,0,0,0,0,1,0
10287,Stranger Things,15,0,0,0,0,0,0,0,1,0
10288,Medcezir,8,0,0,0,0,0,0,0,0,0
10289,Dragon Ball Super,17,0,0,0,0,0,0,0,2,0
10290,Slither io,10,0,0,0,0,0,30,0,1,0
10291,Agar.io,7,0,1,1,0,0,0,0,0,0
10292,Atari Breakout,14,0,0,0,0,0,0,0,1,0
10293,Simsimi,7,0,0,0,0,0,0,0,0,0
10294,Pokemon Go,10,0,0,0,0,0,2,0,1,0
10295,Tour de Francia,15,0,0,0,0,0,28,0,2,0
10296,Elecciones USA,14,0,0,0,0,0,2,0,1,0
10297,Terremoto en Ecuador,20,0,0,0,0,0,31,0,2,0
10298,Acuerdos de Paz,15,0,0,0,0,0,28,0,2,0
10299,Muerte de Juan Gabriel,22,0,0,0,0,0,28,0,3,0
10300,Paro Camionero,14,0,0,0,0,0,0,0,1,0
10301,La Bicicleta,12,0,0,0,0,0,15,0,1,0
10302,Andas en mi cabeza,18,0,0,0,0,0,48,0,3,0
10303,Hasta el amanecer,17,0,0,0,0,0,10,0,2,0
10304,Materialista,12,0,0,0,0,0,0,0,0,0
10305,Michael Phelps,14,0,0,0,0,0,0,0,1,0
10306,Usain Bolt,10,0,0,0,0,0,0,0,1,0
10307,Oscar Figueroa,14,0,0,0,0,0,0,0,1,0
10308,Tour de Francia 2016,20,0,0,0,0,0,28,0,3,0
10309,Eurocopa,8,0,0,0,0,0,0,0,0,0
10310,Giro de Italia 2016,19,0,0,0,0,0,28,0,3,0
10311,Pokemon Go,10,0,0,0,0,0,2,0,1,0
10312,Slither.io,10,0,1,1,0,0,0,0,0,0
10313,Simo,4,0,0,0,0,0,0,0,0,0
10314,Agar.io,7,0,1,1,0,0,0,0,0,0
10315,Simsimi,7,0,0,0,0,0,0,0,0,0
10316,Deadpool,8,0,0,0,0,0,0,0,0,0
10317,El Conjuro 2,12,0,0,0,0,0,11,0,2,0
10318,Batman vs Superman,18,0,0,0,0,0,0,0,2,0
10319,Zootopia,8,0,0,0,0,0,0,0,0,0
10320,Juan Gabriel,12,0,0,0,0,0,0,0,1,0
10321,Harley Quinn,12,0,0,0,0,0,0,0,1,0
10322,David Bowie,11,0,0,0,0,0,0,0,1,0
10323,Kate del Castillo,17,0,0,0,0,0,3,0,2,0
10324,Soy Luna,8,0,0,0,0,0,0,0,1,0
10325,Dragon Ball,11,0,0,0,0,0,0,0,1,0
10326,La esclava blanca,17,0,0,0,0,0,15,0,2,0
10327,Pokemon Go,10,0,0,0,0,0,2,0,1,0
10328,Marchamo 2017 Consulta,22,0,0,0,0,0,0,0,2,0
10329,Wish,4,0,0,0,0,0,0,0,0,0
10330,Cake By The Ocean,17,0,0,0,0,0,4,0,3,0
10331,Black Widow,11,0,0,0,0,0,0,0,1,0
10332,Bajito,6,0,0,0,0,0,0,0,0,0
10333,7 Years,7,0,0,0,0,0,0,0,1,0
10334,Maluma,6,0,0,0,0,0,0,0,0,0
10335,Juan Gabriel,12,0,0,0,0,0,0,0,1,0
10336,Prince,6,0,0,0,0,0,0,0,0,0
10337,Christina Grimmie,17,0,0,0,0,0,0,0,1,0
10338,Metallica,9,0,0,0,0,0,0,0,0,0
10339,Eurocopa 2016,13,0,0,0,0,0,0,0,1,0
10340,Michael Phelps,14,0,0,0,0,0,0,0,1,0
10341,Giro de Italia 2016,19,0,0,0,0,0,28,0,3,0
10342,Pokemon Go,10,0,0,0,0,0,2,0,1,0
